census_subdivision_id,province_id,province,type,municipality,year,source_page_url,document_url,document_path
BC_RD_05,59,British Columbia,Regional District,Central Coast,2020,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/images/CCRHD_Audited%20Financial%20Statements_Year%20ended%20Dec%2031%2C%202020.pdf,lake/59/BC_RD_05/financial_statement_2020.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2019,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/images/Financial%20Statements%20of%20CCRHD_Year%20ended%20December%2031%202019.pdf,lake/59/BC_RD_05/financial_statement_2019.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2018,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/2018-12-31%20Central%20Coast%20Regional%20Hospital%20Dist.%20-%20FS%20signed.pdf,lake/59/BC_RD_05/financial_statement_2018.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2017,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/CCRHD_2017_Financial_Statements.pdf,lake/59/BC_RD_05/financial_statement_2017.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2016,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2016_Audited_Financial_Statements_2016_12_31_CCRD.pdf,lake/59/BC_RD_05/financial_statement_2016.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2015,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2015_Financial_Statements_2015_12_31_CCRD_Financial.pdf,lake/59/BC_RD_05/financial_statement_2015.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2014,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2014_Audited_Stmt_2015_04_09_CCRD_PMT_FIN.pdf,lake/59/BC_RD_05/financial_statement_2014.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2013,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2013_CCRD_Audited_Fin_Statements.pdf,lake/59/BC_RD_05/financial_statement_2013.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2012,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/Audited_Financials_2012.pdf,lake/59/BC_RD_05/financial_statement_2012.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2011,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/CCRD_Fin_stmt_2011.pdf,lake/59/BC_RD_05/financial_statement_2011.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2010,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/CCRD_2010_Financial_Statements.pdf,lake/59/BC_RD_05/financial_statement_2010.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2009,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2009_Financial_Statement.pdf,lake/59/BC_RD_05/financial_statement_2009.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2008,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2008_Financial_Statement.pdf,lake/59/BC_RD_05/financial_statement_2008.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2007,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2007_financial.pdf,lake/59/BC_RD_05/financial_statement_2007.pdf
BC_RD_05,59,British Columbia,Regional District,Central Coast,2006,https://www.ccrd.ca/governance/finance,https://www.ccrd.ca/sites/default/files/docs/governance/2006_Financial.pdf,lake/59/BC_RD_05/financial_statement_2006.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2024,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2025/06/2024_Signed_Financial_Statements_Final-2025-06-03.pdf,lake/59/BC_RD_06/financial_statement_2024.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2023,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2023_Signed_Financial_Statements_Final.pdf,lake/59/BC_RD_06/financial_statement_2023.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2022,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2022_Signed_Financial_Statements_Final.pdf,lake/59/BC_RD_06/financial_statement_2022.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2021,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2021_Signed_Financial_Statements_Final.pdf,lake/59/BC_RD_06/financial_statement_2021.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2020,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2020_Signed_Financial_Statements_Final.pdf,lake/59/BC_RD_06/financial_statement_2020.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2019,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2019_Signed_Financial_Statements_Final.pdf,lake/59/BC_RD_06/financial_statement_2019.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2018,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2018_Signed_Financial_Statements_Final.pdf,lake/59/BC_RD_06/financial_statement_2018.pdf
BC_RD_06,59,British Columbia,Regional District,Central Kootenay,2017,https://www.rdck.ca/finance/plans-statements-and-sofi-reports/,https://www.rdck.ca/wp-content/uploads/2024/11/2017_Financial_Statements_FINAL.pdf,lake/59/BC_RD_06/financial_statement_2017.pdf
BC_RD_07,59,British Columbia,Regional District,Central Okanagan,2024,https://www.sd23.bc.ca/financialreports,https://www.sd23.bc.ca/documents/5c8edec5-c6f4-43b0-9092-3a9c8591a970/2023-2024%20MOE%20FS%20%26%20Notes%20FINAL%20w%20signed%20audit%20report%20(25-Sept-24).pdf,lake/59/BC_RD_07/financial_statement_2024.pdf
BC_RD_07,59,British Columbia,Regional District,Central Okanagan,2020,https://www.sd23.bc.ca/financialreports,https://www.sd23.bc.ca/documents/afe65dc0-c042-4ba6-9839-2ec72b6b464f/SOFI%20Report%20June%2030%202024.pdf,lake/59/BC_RD_07/financial_statement_2020.pdf
BC_RD_07,59,British Columbia,Regional District,Central Okanagan,,https://www.sd23.bc.ca/financialreports,https://www.sd23.bc.ca/documents/99840645-d7d1-4a8e-880d-a5391401a835/25-Financial-Statement-Discussion-Analysis-FINAL.pdf,lake/59/BC_RD_07/financial_statement_unknown_1.pdf
BC_RD_07,59,British Columbia,Regional District,Central Okanagan,,https://www.sd23.bc.ca/financialreports,https://www.sd23.bc.ca/documents/fd688648-2900-4c6b-adf2-8bdb3919032d/24-Financial%20Statement%20Discussion%20Analysis.pdf,lake/59/BC_RD_07/financial_statement_unknown_2.pdf
5917015,59,British Columbia,District,Central Saanich,2024,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/2024gfoastatementspdf,lake/59/5917015/financial_statement_2024.pdf
5917015,59,British Columbia,District,Central Saanich,2023,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/2023gfoafinancialstatements,lake/59/5917015/financial_statement_2023.pdf
5917015,59,British Columbia,District,Central Saanich,2022,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/2022-crd-consolidated-financial-statements,lake/59/5917015/financial_statement_2022.pdf
5917015,59,British Columbia,District,Central Saanich,2021,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/consolidated-2021-v1-3,lake/59/5917015/financial_statement_2021.pdf
5917015,59,British Columbia,District,Central Saanich,2020,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/consolidated-2020-digital-v1-0,lake/59/5917015/financial_statement_2020.pdf
5917015,59,British Columbia,District,Central Saanich,2019,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/consolidated2019,lake/59/5917015/financial_statement_2019.pdf
5917015,59,British Columbia,District,Central Saanich,2018,https://www.crd.ca/government-administration/financial-plans-reports,https://www.crd.ca/media/file/crd-consolidated2018,lake/59/5917015/financial_statement_2018.pdf
5955010,59,British Columbia,District,Chetwynd,2024,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2025/10/2025-Annual-Report-Final.pdf,lake/59/5955010/financial_statement_2024.pdf
5955010,59,British Columbia,District,Chetwynd,2023,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2023/08/Annual-Report-Combined-June-2023.pdf,lake/59/5955010/financial_statement_2023.pdf
5955010,59,British Columbia,District,Chetwynd,2022,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2022/08/Annual-Report-Final-2022.pdf,lake/59/5955010/financial_statement_2022.pdf
5955010,59,British Columbia,District,Chetwynd,2021,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2021/11/2021-Annual-Report-Final.pdf,lake/59/5955010/financial_statement_2021.pdf
5955010,59,British Columbia,District,Chetwynd,2020,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2020/09/Annual-Report-Final.pdf,lake/59/5955010/financial_statement_2020.pdf
5955010,59,British Columbia,District,Chetwynd,2019,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2019/07/Annual-Report-Final.pdf,lake/59/5955010/financial_statement_2019.pdf
5955010,59,British Columbia,District,Chetwynd,2018,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2019/01/2018-Annual-Report-Complete.pdf,lake/59/5955010/financial_statement_2018.pdf
5955010,59,British Columbia,District,Chetwynd,2017,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2018/05/2017-Annual-Report-and-2016-Financial-Statement-Final.pdf,lake/59/5955010/financial_statement_2017.pdf
5955010,59,British Columbia,District,Chetwynd,2016,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2011/11/Annual-Report-Final.pdf,lake/59/5955010/financial_statement_2016.pdf
5955010,59,British Columbia,District,Chetwynd,2015,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2011/11/2015-Annual-Report-Final.pdf,lake/59/5955010/financial_statement_2015.pdf
5955010,59,British Columbia,District,Chetwynd,2014,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2011/11/Annual-Report.pdf,lake/59/5955010/financial_statement_2014.pdf
5955010,59,British Columbia,District,Chetwynd,2013,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2011/11/Annual-Report-Final-Combined-PDF1.pdf,lake/59/5955010/financial_statement_2013.pdf
5955010,59,British Columbia,District,Chetwynd,2012,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2011/11/Annual-Report-Final-Combined-PDF.pdf,lake/59/5955010/financial_statement_2012.pdf
5955010,59,British Columbia,District,Chetwynd,2011,https://www.gochetwynd.com/municipal-office/documents-and-publications/,https://www.gochetwynd.com/wp-content/uploads/2011/11/AnnualReport2011.pdf,lake/59/5955010/financial_statement_2011.pdf
5933067,59,British Columbia,District,Clearwater,2024,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/98774,lake/59/5933067/financial_statement_2024.pdf
5933067,59,British Columbia,District,Clearwater,2023,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/84652,lake/59/5933067/financial_statement_2023.pdf
5933067,59,British Columbia,District,Clearwater,2022,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/73782,lake/59/5933067/financial_statement_2022.pdf
5933067,59,British Columbia,District,Clearwater,2021,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/61407,lake/59/5933067/financial_statement_2021.pdf
5933067,59,British Columbia,District,Clearwater,2020,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/43865,lake/59/5933067/financial_statement_2020.pdf
5933067,59,British Columbia,District,Clearwater,2019,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/31105,lake/59/5933067/financial_statement_2019.pdf
5933067,59,British Columbia,District,Clearwater,2018,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/22373,lake/59/5933067/financial_statement_2018.pdf
5933067,59,British Columbia,District,Clearwater,2017,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/12811,lake/59/5933067/financial_statement_2017.pdf
5933067,59,British Columbia,District,Clearwater,2016,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/4560,lake/59/5933067/financial_statement_2016.pdf
5933067,59,British Columbia,District,Clearwater,2015,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/4559,lake/59/5933067/financial_statement_2015.pdf
5933067,59,British Columbia,District,Clearwater,2014,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/4558,lake/59/5933067/financial_statement_2014.pdf
5933067,59,British Columbia,District,Clearwater,2013,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/4557,lake/59/5933067/financial_statement_2013.pdf
5933067,59,British Columbia,District,Clearwater,2012,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/4556,lake/59/5933067/financial_statement_2012.pdf
5933067,59,British Columbia,District,Clearwater,2011,https://districtofclearwater.civicweb.net/filepro/documents/73944/,https://districtofclearwater.civicweb.net/document/4555,lake/59/5933067/financial_statement_2011.pdf
